Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,34776,-,-,-,59.25,-154.62,-9,699,-9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,11,30,7.3,3,4.8,291,324,510,84.34,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,12,30,8.1,3,4.7,283,422,587,79.38,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,13,30,8.6,3,4.7,329,309,556,76.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,14,30,8.8,3,4.8,285,34,310,75.89,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,15,30,8.9,3,4.8,298,87,356,75.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,16,30,8.5,2,4.9,244,300,419,77.95,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,17,30,7.9,4,5.1,200,81,239,82.57,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,18,30,7,4,5.4,141,68,166,89.34,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,19,30,6.2,4,5.4,73,331,150,94.84,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,20,30,5.5,4,5.4,19,0,19,99.31,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,21,30,4.8,1,4.8,0,0,0,100,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,22,30,4.4,4,4.4,0,0,0,100,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,6,23,30,4.2,4,4.2,0,0,0,100,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,0,30,4.1,4,4.1,0,0,0,100,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,1,30,3.9,4,3.9,0,0,0,100,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,2,30,3.6,4,3.6,0,0,0,100,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,3,30,3.3,4,3.3,0,0,0,100,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,4,30,3,4,3,0,0,0,100,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,5,30,2.7,4,2.7,0,0,0,100,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,6,30,2.7,4,2.7,9,0,9,100,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,7,30,2.8,4,2.8,75,0,75,100,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,8,30,3.2,4,3.2,13,0,13,100,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,9,30,3.7,8,3.4,115,0,115,98.09,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,10,30,4.5,4,3.5,46,0,46,93.22,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,11,30,5.5,8,3.7,178,6,183,88.28,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,12,30,6.3,8,3.9,183,7,188,84.91,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,13,30,6.9,7,4.3,276,26,295,83.23,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,14,30,7,8,4.5,242,17,255,84.17,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,15,30,6.7,7,4.8,255,31,275,87.42,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,16,30,6.4,4,5,57,0,57,90.9,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,17,30,6.1,4,5.3,145,3,146,94.44,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,18,30,5.9,4,5.5,131,32,143,97.41,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,19,30,5.6,8,5.6,4,0,4,100,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,20,30,5.2,7,5.2,3,0,3,100,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,21,30,5,1,5,0,0,0,100,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,22,30,4.8,4,4.8,0,0,0,100,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,7,23,30,4.7,4,4.7,0,0,0,100,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,0,30,4.6,4,4.6,0,0,0,100,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,1,30,4.4,4,4.4,0,0,0,100,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,2,30,4.2,8,4.2,0,0,0,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,3,30,4.1,7,4.1,0,0,0,100,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,4,30,4,7,4,0,0,0,100,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,5,30,4.1,7,4.1,0,0,0,100,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,6,30,4.3,7,4.3,42,32,46,100,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,7,30,4.8,4,4.8,39,0,39,100,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,8,30,5.5,4,5.5,103,0,103,100,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,9,30,6.4,4,5.8,143,1,144,96.18,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,10,30,7.5,4,5.9,94,0,94,89.61,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,11,30,8.2,8,5.9,226,16,236,85.16,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,12,30,8.8,4,5.8,208,10,216,81.52,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,13,30,9.3,4,5.8,75,0,75,78.71,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,14,30,9.5,7,5.8,186,7,192,77.75,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,15,30,9.9,8,5.9,215,14,224,76.08,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,16,30,10,7,6,215,27,231,76.12,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,17,30,10,8,6.1,155,9,159,76.84,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,18,30,9.6,4,6.4,51,0,51,80.66,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,19,30,8.8,4,7,81,157,117,88.76,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,20,30,7.5,4,7.5,16,0,16,99.71,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,21,30,6.5,4,6.5,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,22,30,5.8,0,5.8,0,0,0,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,8,23,30,5.1,1,5.1,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,0,30,4.6,4,4.6,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,1,30,4.3,1,4.3,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,2,30,4.2,1,4.2,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,3,30,4.2,1,4.2,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,4,30,4.3,1,4.3,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,5,30,4.7,4,4.7,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,6,30,5.8,4,5.8,15,0,15,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,7,30,7.3,4,7.2,15,0,15,99.57,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,8,30,8.9,4,6.7,96,0,96,85.91,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,9,30,10.2,4,5.7,151,4,153,73.68,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,10,30,11,4,5.3,265,120,336,67.88,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,11,30,11.5,4,5.4,116,0,116,66.31,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,12,30,11.9,4,5.9,247,19,260,66.63,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,13,30,12.2,4,6.2,150,3,152,66.9,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,14,30,12.3,4,6.4,43,0,43,67.38,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,15,30,12.1,4,6.5,133,0,133,68.58,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,16,30,11.8,4,6.5,170,6,173,70.14,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,17,30,11.3,4,6.6,144,3,145,72.73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,18,30,10.6,4,6.6,133,54,152,76.14,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,19,30,9.6,4,6.8,73,270,132,82.83,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,20,30,8.4,4,7.7,27,0,27,95.36,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,21,30,7.6,0,7.6,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,22,30,7.1,0,7.1,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,9,23,30,6.7,0,6.7,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,0,30,6.3,0,6.3,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,1,30,5.9,1,5.9,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,2,30,5.6,7,5.6,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,3,30,5.4,4,5.4,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,4,30,5.2,1,5.2,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,5,30,5.5,8,5.5,0,0,0,100,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,6,30,6.5,7,6.5,15,0,15,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,7,30,7.5,4,7.5,13,0,13,99.93,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,8,30,8.2,4,7.3,61,0,61,94.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,9,30,9,8,7.1,44,0,44,88.05,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,10,30,9.7,8,6.8,255,252,403,82.35,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,11,30,10.3,3,6.6,94,0,94,77.96,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,12,30,10.8,4,6.6,218,12,226,75.14,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,13,30,11.4,7,6.5,334,247,512,72.03,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,14,30,11.6,7,6.5,329,188,461,70.73,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,15,30,11.9,4,6.3,291,89,348,68.46,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,16,30,11.8,7,6,148,605,491,67.78,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,17,30,11.5,8,5.8,94,665,402,68.23,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,18,30,10.8,8,5.9,82,560,273,71.59,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,19,30,9.5,1,6.5,47,601,176,81.45,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,20,30,8.1,7,7.6,17,0,17,96.55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,21,30,7.1,7,7.1,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,22,30,6.6,7,6.6,0,0,0,100,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,10,23,30,6.3,7,6.3,0,0,0,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,0,30,6.1,7,6.1,0,0,0,100,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,1,30,6,7,6,0,0,0,100,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,2,30,5.9,7,5.9,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,3,30,5.9,7,5.9,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,4,30,5.8,7,5.8,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,5,30,6.1,7,6.1,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,6,30,6.9,7,6.9,38,37,42,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,7,30,8,8,7.4,89,101,113,96.01,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,8,30,9.3,7,7,132,308,245,85.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,9,30,10.6,8,6.6,170,408,367,76.51,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,10,30,11.9,2,6.2,244,58,277,68.18,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,11,30,12.9,2,6,98,0,98,62.89,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,12,30,13.6,4,5.8,332,148,436,59.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,13,30,14.2,4,5.7,337,211,488,56.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,14,30,14.4,4,5.6,141,1,141,55.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,15,30,14.7,4,5.5,204,11,211,54.23,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,16,30,14.6,4,5.5,151,1,151,54.52,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,17,30,14.3,8,5.5,178,301,316,55.54,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,18,30,13.6,4,5.5,128,230,206,58.22,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,19,30,12.4,4,6.5,38,0,38,67.35,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,20,30,11,3,8.8,23,0,23,86.05,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,21,30,10.1,0,8.5,0,0,0,89.51,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,22,30,9.7,3,8.4,0,0,0,91.61,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,11,23,30,9.3,0,8.3,0,0,0,93.19,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,0,30,8.9,1,8.1,0,0,0,94.94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,1,30,8.4,1,8,0,0,0,97.55,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,2,30,7.9,4,7.9,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,3,30,7.5,1,7.5,0,0,0,100,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,4,30,7.1,0,7.1,0,0,0,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,5,30,7,0,7,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,6,30,7.6,3,7.4,23,0,23,98.91,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,7,30,8.4,3,7.5,87,79,106,93.86,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,8,30,9.3,1,6.8,79,675,324,84.59,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,9,30,10.5,1,6.4,88,768,457,75.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,10,30,11.7,7,6.2,179,522,482,68.89,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,11,30,12.8,8,6.2,233,465,538,64.38,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,12,30,13.8,4,6.2,312,296,519,60.22,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,13,30,14.5,3,6.2,304,356,558,57.66,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,14,30,14.8,7,6.3,274,410,559,56.83,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,15,30,15.1,3,6.5,257,38,281,56.64,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,16,30,14.9,0,6.7,84,838,552,58.11,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,17,30,14.4,0,6.9,79,775,431,60.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,18,30,13.5,1,7.1,69,678,296,65.23,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,19,30,11.9,0,8.4,53,530,162,79.35,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,20,30,10.2,7,9.3,24,0,24,93.85,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,21,30,9,3,8.6,0,0,0,97.42,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,22,30,8.1,4,8.1,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,12,23,30,7.3,4,7.3,0,0,0,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,0,30,6.6,7,6.6,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,1,30,6.1,7,6.1,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,2,30,5.8,4,5.8,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,3,30,5.5,4,5.5,0,0,0,100,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,4,30,5.4,4,5.4,0,0,0,100,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,5,30,5.9,0,5.9,0,0,0,100,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,6,30,7.1,7,7.1,35,82,44,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,7,30,8.2,4,8.2,86,125,115,100,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,8,30,8.9,7,8.2,136,45,152,95.58,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,9,30,9.5,7,7.7,170,387,355,88.68,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,10,30,10,7,7.3,236,318,420,83.44,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,11,30,10.4,7,7,295,229,444,79.53,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,12,30,10.8,6,6.8,324,111,401,76.24,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,13,30,11.3,6,6.6,321,80,378,73.01,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,14,30,11.5,6,6.6,316,99,385,71.99,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,15,30,11.8,7,6.6,282,259,447,70.52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,16,30,11.5,7,6.7,224,322,403,72.17,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,17,30,11.2,7,6.8,144,455,349,74.46,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,18,30,10.7,8,7.2,128,175,185,78.79,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,19,30,9.9,4,8.1,62,307,124,88.61,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,20,30,8.8,4,8.5,18,0,18,97.95,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,21,30,8.4,4,7.8,0,0,0,96.17,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,22,30,8.3,4,7.7,0,0,0,95.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,13,23,30,8.1,4,7.6,0,0,0,96.36,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,0,30,7.8,4,7.5,0,0,0,97.68,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,1,30,7.4,4,7.4,0,0,0,100,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,2,30,7,0,7,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,3,30,6.6,0,6.6,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,4,30,6.3,4,6.3,0,0,0,100,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,5,30,6.3,4,6.3,0,0,0,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,6,30,7.2,8,7.2,7,0,7,100,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,7,30,8.4,4,8.3,35,0,35,99.26,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,8,30,9.3,4,8.2,129,26,138,92.98,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,9,30,10.2,3,8.2,198,204,294,87.35,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,10,30,11,4,8.2,237,55,269,82.83,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,11,30,12,4,8.2,264,42,291,77.74,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,12,30,13,4,8.1,296,53,333,72.23,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,13,30,13.7,4,8.1,310,62,353,68.95,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,14,30,13.8,4,8.2,228,15,238,69.04,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,15,30,13.7,4,8.4,152,1,153,70.51,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,16,30,13.3,3,8.7,155,2,156,73.67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,8,14,17,30,12.6,3,9,115,0,115,78.86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
